transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
3907,06/11/2023,12:24:29,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3908,06/10/2023,08:34:50,6,,Utrecht,3.15,Tea,Green tea
3909,06/08/2023,19:42:52,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3910,06/09/2023,17:34:49,2,1,Alkmaar,3.75,Bakery,Sandwich
3911,06/06/2023,17:41:47,3,1,Alkmaar,3.0,Tea,Black tea
3912,06/11/2023,06:40:52,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3913,06/07/2023,08:58:57,1,2,Utrecht,3.5,Tea,Herbal tea
3914,06/09/2023,13:25:39,2,2,Utrecht,3.0,Tea,Black tea
3915,06/09/2023,08:06:41,2,2,Utrecht,3.0,Bakery,Scone
3916,06/09/2023,07:33:53,2,3,Eindhoven,3.75,Bakery,Sandwich
3917,06/06/2023,08:25:17,4,2,Utrecht,4.5,Chocolate,Hot chocolate
3918,06/08/2023,13:20:55,5,2,Utrecht,3.5,Bakery,Pie
3919,06/11/2023,08:10:59,1,2,Utrecht,3.0,Bakery,Scone
3920,06/09/2023,09:43:37,1,3,Eindhoven,3.5,Coffee,Milk coffee
3921,06/08/2023,19:22:29,2,1,Alkmaar,3.5,Tea,Herbal tea
3922,06/11/2023,08:34:08,2,3,Eindhoven,3.5,Coffee,Milk coffee
3923,06/08/2023,08:13:44,1,3,Eindhoven,3.75,Bakery,Sandwich
3924,06/07/2023,16:01:54,1,2,Utrecht,3.75,Bakery,Sandwich
3925,06/05/2023,06:23:37,1,1,Alkmaar,3.0,Bakery,Scone
3926,06/07/2023,16:16:40,1,1,Alkmaar,3.15,Tea,Green tea
3927,06/08/2023,09:44:42,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3928,06/06/2023,10:50:20,1,2,Utrecht,3.0,Bakery,Scone
3929,06/09/2023,12:51:26,2,3,Eindhoven,3.5,Coffee,Milk coffee
3930,06/10/2023,15:07:22,1,2,Utrecht,3.25,Tea,Chai tea
3931,06/06/2023,11:32:34,2,,Utrecht,3.0,Bakery,Scone
3932,06/06/2023,11:48:43,2,1,Alkmaar,3.5,Tea,Herbal tea
3933,06/09/2023,08:12:37,2,3,Eindhoven,3.15,Tea,Green tea
3934,06/10/2023,16:12:42,2,1,Alkmaar,3.5,Tea,Herbal tea
3935,06/10/2023,08:11:21,2,1,Alkmaar,3.15,Tea,Green tea
3936,06/09/2023,17:10:42,3,1,Alkmaar,3.0,Bakery,Scone
3937,06/10/2023,16:19:53,3,2,Utrecht,4.25,Coffee,Syrup coffee
3938,06/05/2023,08:03:55,5,1,Alkmaar,6.3,Coffee,Organic blended coffee
3939,06/05/2023,06:35:01,1,1,Alkmaar,3.0,Bakery,Scone
3940,06/10/2023,09:27:32,2,1,Alkmaar,3.15,Tea,Green tea
3941,06/07/2023,11:07:13,2,2,Utrecht,3.5,Coffee,Milk coffee
3942,06/09/2023,08:15:55,2,1,Alkmaar,3.0,Tea,Black tea
3943,06/06/2023,19:16:11,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3944,06/11/2023,17:18:04,2,2,Utrecht,2.0,Coffee,Black coffee
3945,06/09/2023,06:36:37,1,2,Utrecht,3.5,Tea,Herbal tea
3946,06/06/2023,08:22:38,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3947,06/10/2023,10:14:02,,3,Eindhoven,3.0,Tea,Black tea
3948,06/08/2023,13:11:34,1,3,Eindhoven,3.25,Tea,Chai tea
3949,06/07/2023,11:20:28,2,2,Utrecht,3.0,Tea,Black tea
3950,06/07/2023,14:53:18,2,1,Alkmaar,3.0,Tea,Black tea
3951,06/07/2023,07:29:57,2,1,Alkmaar,3.0,Bakery,Scone
3952,06/11/2023,17:15:00,1,2,Utrecht,3.0,Bakery,Scone
3953,06/11/2023,16:22:58,1,2,Utrecht,3.5,Tea,Herbal tea
3954,06/06/2023,19:17:15,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3955,06/10/2023,19:40:40,2,2,Utrecht,3.0,Bakery,Scone
3956,06/08/2023,09:57:08,2,1,Alkmaar,3.5,Coffee,Milk coffee
3957,06/11/2023,16:55:34,3,2,Utrecht,3.5,Tea,Herbal tea
3958,06/10/2023,14:42:27,1,1,Alkmaar,3.5,Bakery,Pie
3959,06/09/2023,19:31:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3960,06/05/2023,10:13:13,2,3,Eindhoven,3.0,Bakery,Scone
3961,06/09/2023,09:01:22,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3962,06/07/2023,09:39:37,1,3,Eindhoven,4.25,Coffee,Syrup coffee
3963,06/07/2023,11:49:42,2,2,Utrecht,2.0,Coffee,Black coffee
3964,06/08/2023,17:39:37,1,3,Eindhoven,3.5,Bakery,Pie
3965,06/09/2023,11:42:17,2,2,Utrecht,3.75,Bakery,Sandwich
3966,06/07/2023,12:59:49,1,3,Eindhoven,3.25,Tea,Chai tea
3967,06/11/2023,09:02:44,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3968,06/11/2023,19:29:07,2,2,Utrecht,3.0,Bakery,Scone
3969,06/11/2023,09:05:28,5,2,Utrecht,4.5,Chocolate,Hot chocolate
3970,06/11/2023,17:44:17,1,2,Utrecht,2.0,Coffee,Black coffee
3971,06/10/2023,09:09:11,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
3972,06/07/2023,19:42:50,1,2,Utrecht,4.25,Coffee,Syrup coffee
3973,06/10/2023,11:19:43,1,2,Utrecht,3.0,Tea,Black tea
3974,06/11/2023,12:47:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3975,06/09/2023,10:06:25,1,2,Utrecht,4.25,Coffee,Syrup coffee
3976,06/11/2023,10:41:32,2,2,Utrecht,3.0,Bakery,Scone
3977,06/09/2023,10:03:15,1,2,Utrecht,2.0,Coffee,Black coffee
3978,06/10/2023,17:32:19,,2,Utrecht,4.25,Coffee,Syrup coffee
3979,06/09/2023,11:59:38,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3980,06/11/2023,10:55:32,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3981,06/08/2023,14:30:00,2,2,Utrecht,3.25,Tea,Chai tea
3982,06/09/2023,17:59:48,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3983,06/09/2023,08:03:12,3,1,Alkmaar,6.3,Coffee,Organic blended coffee
3984,06/07/2023,11:00:04,2,3,Eindhoven,3.15,Tea,Green tea
3985,06/09/2023,16:24:27,1,1,Alkmaar,3.5,Tea,Herbal tea
3986,06/10/2023,13:21:18,1,2,Utrecht,3.75,Bakery,Sandwich
3987,06/09/2023,18:19:50,2,2,Utrecht,3.75,Bakery,Sandwich
3988,06/11/2023,19:03:40,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3989,06/11/2023,13:40:58,1,1,Alkmaar,3.25,Tea,Chai tea
3990,06/09/2023,08:04:29,1,1,Alkmaar,3.75,Bakery,Sandwich
3991,06/10/2023,14:10:17,2,2,Utrecht,3.0,Bakery,Scone
3992,06/08/2023,10:56:51,2,2,Utrecht,2.0,Coffee,Black coffee
3993,06/11/2023,08:52:11,3,2,Utrecht,6.3,Coffee,Organic blended coffee
3994,06/08/2023,11:24:50,4,2,Utrecht,3.5,Tea,Herbal tea
3995,06/09/2023,10:26:53,1,3,Eindhoven,3.0,Bakery,Scone
3996,06/07/2023,10:34:23,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3997,06/10/2023,18:06:28,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3998,06/11/2023,10:43:24,1,2,Utrecht,3.75,Bakery,Sandwich
3999,06/08/2023,08:10:03,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4000,06/09/2023,14:25:21,2,3,Eindhoven,3.0,Bakery,Scone
4001,06/09/2023,17:04:24,2,2,Utrecht,3.15,Tea,Green tea
4002,06/07/2023,11:47:39,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
4003,06/10/2023,11:13:14,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4004,06/05/2023,11:49:25,1,3,Eindhoven,3.5,Bakery,Pie
4005,06/09/2023,08:14:09,3,2,Utrecht,3.5,Coffee,Milk coffee
4006,06/07/2023,11:22:11,2,2,Utrecht,3.5,Bakery,Pie
4007,06/11/2023,07:45:23,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4008,06/06/2023,16:08:48,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
4009,06/10/2023,10:57:12,1,3,Eindhoven,3.5,Coffee,Milk coffee
4010,06/08/2023,06:50:03,2,2,Utrecht,2.0,Coffee,Black coffee
4011,06/11/2023,19:09:31,5,2,Utrecht,3.15,Tea,Green tea
4012,06/09/2023,06:20:51,2,3,Eindhoven,4.25,Coffee,Syrup coffee
4013,06/08/2023,09:06:09,2,2,Utrecht,3.15,Tea,Green tea
4014,06/07/2023,13:43:17,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
4015,06/09/2023,14:36:28,2,2,Utrecht,4.25,Coffee,Syrup coffee
4016,06/08/2023,10:48:01,1,1,Alkmaar,3.5,Tea,Herbal tea
4017,06/08/2023,19:03:32,2,2,Utrecht,3.5,Coffee,Milk coffee
4018,06/08/2023,17:48:11,1,2,Utrecht,3.25,Tea,Chai tea
4019,06/06/2023,13:26:42,1,2,Utrecht,3.25,Tea,Chai tea
4020,06/05/2023,06:59:34,2,1,Alkmaar,3.0,Tea,Black tea
4021,06/05/2023,15:48:58,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4022,06/06/2023,06:21:03,2,1,Alkmaar,3.5,Bakery,Pie
4023,06/09/2023,10:15:17,2,3,Eindhoven,3.0,Bakery,Scone
4024,06/11/2023,07:58:12,2,2,Utrecht,2.0,Coffee,Black coffee
4025,06/08/2023,18:56:06,6,3,Eindhoven,4.5,Chocolate,Hot chocolate
4026,06/08/2023,16:37:23,4,1,Alkmaar,3.5,Tea,Herbal tea
4027,06/10/2023,16:10:23,2,2,Utrecht,3.15,Tea,Green tea
4028,06/09/2023,17:54:40,1,2,Utrecht,3.5,Bakery,Pie
4029,06/10/2023,18:00:31,4,1,Alkmaar,3.75,Bakery,Sandwich
4030,06/10/2023,12:22:12,1,1,Alkmaar,3.5,Coffee,Milk coffee
4031,06/07/2023,08:10:14,1,2,Utrecht,3.0,Bakery,Scone
4032,06/09/2023,12:53:37,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4033,06/10/2023,16:03:38,3,2,Utrecht,3.0,Tea,Black tea
4034,06/11/2023,17:32:18,2,2,Utrecht,3.0,Bakery,Scone
4035,06/08/2023,13:50:12,2,1,Alkmaar,3.15,Tea,Green tea
4036,06/10/2023,13:34:28,1,2,Utrecht,4.25,Coffee,Syrup coffee
4037,06/06/2023,14:16:31,1,1,Alkmaar,3.15,Tea,Green tea
4038,06/09/2023,10:56:23,3,3,Eindhoven,3.5,Bakery,Pie
4039,06/11/2023,10:25:32,1,3,Eindhoven,3.5,Bakery,Pie
4040,06/06/2023,11:38:37,2,1,Alkmaar,3.25,Tea,Chai tea
4041,06/09/2023,09:22:30,1,3,Eindhoven,3.5,Coffee,Milk coffee
4042,06/11/2023,16:04:05,2,1,Alkmaar,4.25,Coffee,Syrup coffee
4043,06/09/2023,09:21:00,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
4044,06/08/2023,17:38:08,1,2,Utrecht,3.25,Tea,Chai tea
4045,06/07/2023,16:17:36,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4046,06/06/2023,10:57:31,2,3,Eindhoven,3.5,Bakery,Pie
4047,06/11/2023,12:20:04,2,3,Eindhoven,3.0,Bakery,Scone
4048,06/10/2023,11:54:33,2,3,Eindhoven,2.0,Coffee,Black coffee
4049,06/08/2023,19:32:25,1,3,Eindhoven,3.5,Tea,Herbal tea
4050,06/09/2023,11:11:17,2,2,Utrecht,3.25,Tea,Chai tea
4051,06/10/2023,12:05:08,2,1,Alkmaar,3.0,Bakery,Scone
4052,06/11/2023,17:00:13,1,2,Utrecht,3.0,Tea,Black tea
4053,06/07/2023,09:22:27,2,2,Utrecht,6.3,Coffee,Organic blended coffee
4054,06/08/2023,09:36:46,4,2,Utrecht,3.25,Tea,Chai tea
4055,06/08/2023,10:59:28,2,3,Eindhoven,3.25,Tea,Chai tea
4056,06/10/2023,11:06:19,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4057,06/08/2023,08:56:49,2,2,Utrecht,3.5,Bakery,Pie
4058,06/11/2023,08:22:03,2,2,Utrecht,3.5,Tea,Herbal tea
4059,06/06/2023,10:45:52,1,3,Eindhoven,2.0,Coffee,Black coffee
4060,06/09/2023,16:21:50,2,,Utrecht,3.5,Tea,Herbal tea
4061,06/11/2023,18:30:09,1,1,Alkmaar,2.0,Coffee,Black coffee
4062,06/10/2023,09:40:16,1,3,Eindhoven,3.5,Tea,Herbal tea
4063,06/07/2023,19:52:27,1,1,Alkmaar,3.25,Tea,Chai tea
4064,06/05/2023,19:23:53,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
4065,06/09/2023,16:51:09,1,2,Utrecht,3.0,Bakery,Scone
4066,06/08/2023,16:44:54,3,2,Utrecht,4.25,Coffee,Syrup coffee
4067,06/06/2023,13:28:40,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4068,06/05/2023,06:04:28,1,1,Alkmaar,3.15,Tea,Green tea
4069,06/10/2023,10:22:14,1,2,Utrecht,3.5,Tea,Herbal tea
4070,06/09/2023,14:22:13,1,1,Alkmaar,3.5,Bakery,Pie
4071,06/06/2023,10:30:06,3,,Utrecht,4.5,Chocolate,Hot chocolate
4072,06/08/2023,12:27:49,1,1,Alkmaar,3.5,Coffee,Milk coffee
4073,06/05/2023,12:47:45,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4074,06/05/2023,17:09:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4075,06/08/2023,08:24:33,3,2,Utrecht,4.5,Chocolate,Hot chocolate
4076,06/09/2023,17:25:07,1,3,Eindhoven,2.0,Coffee,Black coffee
4077,06/11/2023,19:41:53,1,3,Eindhoven,3.15,Tea,Green tea
4078,06/08/2023,10:50:46,2,2,Utrecht,3.75,Bakery,Sandwich
4079,06/08/2023,06:35:42,1,2,Utrecht,3.75,Bakery,Sandwich
4080,06/08/2023,11:59:41,2,1,Alkmaar,3.5,Bakery,Pie
4081,06/08/2023,09:28:25,2,2,Utrecht,3.5,Tea,Herbal tea
4082,06/09/2023,11:47:46,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4083,06/09/2023,09:10:32,4,2,Utrecht,3.75,Bakery,Sandwich
4084,06/10/2023,19:44:53,2,1,Alkmaar,3.0,Tea,Black tea
4085,06/06/2023,14:14:35,3,1,Alkmaar,3.0,Tea,Black tea
4086,06/07/2023,13:41:58,4,2,Utrecht,4.5,Chocolate,Hot chocolate
4087,06/06/2023,12:31:53,4,1,Alkmaar,3.5,Tea,Herbal tea
4088,06/10/2023,17:00:52,6,2,Utrecht,4.5,Chocolate,Hot chocolate
4089,06/10/2023,16:04:05,1,2,Utrecht,4.25,Coffee,Syrup coffee
4090,06/10/2023,11:00:05,2,1,Alkmaar,3.0,Tea,Black tea
4091,06/09/2023,12:54:45,1,3,Eindhoven,3.75,Bakery,Sandwich
4092,06/08/2023,11:50:37,1,2,Utrecht,4.25,Coffee,Syrup coffee
4093,06/09/2023,14:02:22,2,3,Eindhoven,3.5,Coffee,Milk coffee
4094,06/11/2023,13:17:37,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4095,06/10/2023,11:49:19,3,2,Utrecht,2.0,Coffee,Black coffee
4096,06/05/2023,07:58:58,1,1,Alkmaar,3.15,Tea,Green tea
4097,06/08/2023,10:57:53,2,3,Eindhoven,3.5,Coffee,Milk coffee
4098,06/09/2023,10:24:34,1,2,Utrecht,3.75,Bakery,Sandwich
4099,06/09/2023,12:34:33,1,1,Alkmaar,3.15,Tea,Green tea
4100,06/09/2023,11:17:52,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
4101,06/08/2023,19:06:06,1,3,Eindhoven,3.0,Tea,Black tea
4102,06/10/2023,11:06:47,1,2,Utrecht,3.0,Tea,Black tea
4103,06/09/2023,14:07:21,1,1,Alkmaar,3.5,Bakery,Pie
4104,06/09/2023,16:38:58,2,2,Utrecht,2.0,Coffee,Black coffee
4105,06/09/2023,11:34:40,2,2,Utrecht,3.0,Bakery,Scone
4106,06/11/2023,19:42:02,4,2,Utrecht,4.25,Coffee,Syrup coffee
4107,06/07/2023,13:55:32,5,2,Utrecht,4.5,Chocolate,Hot chocolate
4108,06/11/2023,08:42:36,1,3,Eindhoven,3.0,Tea,Black tea
4109,06/10/2023,14:32:57,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
4110,06/11/2023,07:54:27,,2,Utrecht,6.3,Coffee,Organic blended coffee
4111,06/07/2023,14:46:03,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4112,06/08/2023,12:05:51,1,1,Alkmaar,3.5,Coffee,Milk coffee
4113,06/09/2023,12:09:01,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
4114,06/07/2023,10:37:45,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4115,06/05/2023,09:32:08,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4116,06/08/2023,16:01:21,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4117,06/07/2023,19:09:27,6,1,Alkmaar,6.3,Coffee,Organic blended coffee
4118,06/10/2023,08:40:34,2,1,Alkmaar,4.25,Coffee,Syrup coffee
4119,06/11/2023,16:08:35,3,1,Alkmaar,3.75,Bakery,Sandwich
4120,06/08/2023,16:03:02,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4121,06/09/2023,17:27:17,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4122,06/11/2023,17:59:52,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4123,06/10/2023,11:06:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4124,06/08/2023,11:52:46,2,2,Utrecht,3.0,Tea,Black tea
4125,06/09/2023,08:55:27,3,1,Alkmaar,3.5,Bakery,Pie
4126,06/09/2023,07:20:31,2,2,Utrecht,4.25,Coffee,Syrup coffee
4127,06/08/2023,11:31:22,1,2,Utrecht,3.75,Bakery,Sandwich
4128,06/11/2023,10:23:15,2,3,Eindhoven,3.25,Tea,Chai tea
4129,06/09/2023,11:22:16,1,2,Utrecht,2.0,Coffee,Black coffee
4130,06/09/2023,09:15:26,1,2,Utrecht,3.0,Tea,Black tea
4131,06/09/2023,11:46:57,4,3,Eindhoven,3.0,Bakery,Scone
4132,06/06/2023,19:37:53,4,2,Utrecht,3.75,Bakery,Sandwich
4133,06/10/2023,11:47:43,4,2,Utrecht,3.5,Bakery,Pie
4134,06/07/2023,10:16:20,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
4135,06/07/2023,13:50:23,2,1,Alkmaar,3.0,Tea,Black tea
4136,06/11/2023,08:40:07,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
4137,06/10/2023,12:04:40,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
4138,06/09/2023,12:25:26,2,2,Utrecht,3.5,Bakery,Pie
4139,06/05/2023,09:13:58,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
4140,06/09/2023,14:08:16,1,1,Alkmaar,3.0,Tea,Black tea
4141,06/09/2023,11:42:11,5,2,Utrecht,3.0,Bakery,Scone
4142,06/11/2023,17:35:34,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4143,06/11/2023,14:10:13,2,1,Alkmaar,3.5,Tea,Herbal tea
4144,06/10/2023,11:28:30,2,1,Alkmaar,3.0,Bakery,Scone
4145,06/11/2023,13:03:24,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4146,06/07/2023,09:51:06,2,2,Utrecht,3.75,Bakery,Sandwich
4147,06/09/2023,09:37:00,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4148,06/09/2023,06:23:23,2,2,Utrecht,3.0,Tea,Black tea
4149,06/10/2023,12:55:39,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4150,06/10/2023,09:31:57,3,2,Utrecht,2.0,Coffee,Black coffee
4151,06/07/2023,15:17:28,3,1,Alkmaar,3.75,Bakery,Sandwich
4152,06/06/2023,17:45:59,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4153,06/05/2023,11:37:53,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
4154,06/07/2023,16:15:50,4,3,Eindhoven,3.5,Coffee,Milk coffee
4155,06/07/2023,11:19:06,2,1,Alkmaar,3.0,Bakery,Scone
4156,06/08/2023,13:28:49,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4157,06/09/2023,17:42:15,1,3,Eindhoven,3.0,Bakery,Scone
4158,06/07/2023,12:23:00,4,2,Utrecht,4.5,Chocolate,Hot chocolate
4159,06/08/2023,11:38:27,1,1,Alkmaar,3.25,Tea,Chai tea
4160,06/11/2023,08:06:18,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
4161,06/11/2023,16:58:58,1,2,Utrecht,3.5,Coffee,Milk coffee
4162,06/06/2023,10:37:10,3,2,Utrecht,4.5,Chocolate,Hot chocolate
4163,06/09/2023,11:49:04,2,3,Eindhoven,3.5,Bakery,Pie
4164,06/11/2023,14:33:31,1,3,Eindhoven,3.75,Bakery,Sandwich
4165,06/06/2023,11:31:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4166,06/09/2023,10:51:53,2,1,Alkmaar,3.0,Bakery,Scone
4167,06/06/2023,17:41:36,1,1,Alkmaar,3.75,Bakery,Sandwich
4168,06/08/2023,07:04:52,1,2,Utrecht,3.0,Tea,Black tea
4169,06/08/2023,13:35:23,4,2,Utrecht,4.5,Chocolate,Hot chocolate
4170,06/08/2023,10:25:26,1,3,Eindhoven,3.5,Tea,Herbal tea
4171,06/07/2023,17:08:38,1,2,Utrecht,3.5,Tea,Herbal tea
4172,06/10/2023,08:26:11,4,2,Utrecht,4.5,Chocolate,Hot chocolate
4173,06/11/2023,07:20:29,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4174,06/08/2023,08:42:03,1,,Eindhoven,3.75,Bakery,Sandwich
4175,06/05/2023,17:26:42,1,3,Eindhoven,2.0,Coffee,Black coffee
4176,06/10/2023,12:14:40,2,3,Eindhoven,3.0,Bakery,Scone
4177,06/09/2023,12:36:31,1,3,Eindhoven,2.0,Coffee,Black coffee
4178,06/08/2023,16:52:04,1,2,Utrecht,3.15,Tea,Green tea
4179,06/08/2023,09:35:33,2,1,Alkmaar,3.5,Bakery,Pie
4180,06/08/2023,08:23:44,1,1,Alkmaar,4.25,Coffee,Syrup coffee
4181,06/09/2023,10:39:57,2,2,Utrecht,3.15,Tea,Green tea
4182,06/09/2023,09:49:48,2,2,Utrecht,3.25,Tea,Chai tea
4183,06/08/2023,12:33:35,1,3,Eindhoven,3.5,Bakery,Pie
4184,06/09/2023,06:47:42,6,2,Utrecht,3.5,Tea,Herbal tea
4185,06/05/2023,08:12:11,2,2,Utrecht,3.0,Bakery,Scone
4186,06/08/2023,17:30:45,2,2,Utrecht,3.5,Coffee,Milk coffee
4187,06/10/2023,17:20:45,1,2,Utrecht,3.0,Bakery,Scone
4188,06/11/2023,16:34:22,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4189,06/06/2023,12:03:50,1,3,Eindhoven,3.5,Tea,Herbal tea
4190,06/11/2023,18:09:38,2,2,Utrecht,3.5,Coffee,Milk coffee
4191,06/09/2023,10:57:23,2,3,Eindhoven,3.0,Tea,Black tea
4192,06/08/2023,17:36:11,6,2,Utrecht,3.5,Coffee,Milk coffee
4193,06/08/2023,08:20:23,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
4194,06/07/2023,13:51:43,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
4195,06/05/2023,10:00:32,2,3,Eindhoven,2.0,Coffee,Black coffee
4196,06/11/2023,16:24:06,5,2,Utrecht,3.5,Tea,Herbal tea
4197,06/10/2023,14:16:29,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4198,06/11/2023,12:19:59,1,2,Utrecht,3.25,Tea,Chai tea
4199,06/09/2023,10:21:51,2,2,Utrecht,4.5,Chocolate,Hot chocolate
4200,06/09/2023,06:40:48,3,2,Utrecht,3.15,Tea,Green tea
4201,06/10/2023,11:02:57,2,2,Utrecht,3.5,Tea,Herbal tea
4202,06/08/2023,11:26:52,1,1,Alkmaar,2.0,Coffee,Black coffee
4203,06/06/2023,08:55:38,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4204,06/08/2023,12:20:56,5,2,Utrecht,3.5,Bakery,Pie
4205,06/08/2023,19:13:06,4,2,Utrecht,3.0,Bakery,Scone
4206,06/10/2023,10:41:04,2,2,Utrecht,3.0,Bakery,Scone
4207,06/09/2023,10:47:28,2,1,Alkmaar,3.5,Bakery,Pie
4208,06/11/2023,10:51:02,1,2,Utrecht,3.0,Bakery,Scone
4209,06/10/2023,08:09:59,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4210,06/09/2023,18:26:34,1,3,Eindhoven,4.25,Coffee,Syrup coffee
4211,06/09/2023,08:12:32,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
4212,06/06/2023,14:41:19,2,2,Utrecht,3.25,Tea,Chai tea
4213,06/11/2023,12:34:56,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
4214,06/07/2023,17:56:33,4,2,Utrecht,2.0,Coffee,Black coffee
4215,06/10/2023,15:50:50,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4216,06/09/2023,09:57:39,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
4217,06/11/2023,12:36:01,1,1,Alkmaar,3.15,Tea,Green tea
4218,06/05/2023,15:47:53,3,3,Eindhoven,3.75,Bakery,Sandwich
4219,06/11/2023,08:32:26,2,3,Eindhoven,3.25,Tea,Chai tea
4220,06/06/2023,18:28:30,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
4221,06/08/2023,09:40:54,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4222,06/07/2023,10:10:45,2,2,Utrecht,6.3,Coffee,Organic blended coffee
4223,06/10/2023,11:10:12,2,2,Utrecht,3.0,Bakery,Scone
4224,06/11/2023,14:33:22,3,1,Alkmaar,2.0,Coffee,Black coffee
4225,06/10/2023,11:45:37,2,1,Alkmaar,3.75,Bakery,Sandwich
4226,06/08/2023,08:16:51,1,3,Eindhoven,3.5,Tea,Herbal tea
4227,06/07/2023,08:09:22,2,2,Utrecht,3.0,Tea,Black tea
4228,06/09/2023,17:40:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
4229,06/09/2023,08:00:52,2,3,Eindhoven,4.25,Coffee,Syrup coffee
4230,06/10/2023,08:28:21,1,1,Alkmaar,3.5,Tea,Herbal tea
4231,06/09/2023,16:41:43,5,2,Utrecht,4.25,Coffee,Syrup coffee
4232,06/10/2023,09:20:27,2,2,Utrecht,4.25,Coffee,Syrup coffee
4233,06/08/2023,09:20:47,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
4234,06/09/2023,08:51:58,2,1,Alkmaar,3.0,Tea,Black tea
4235,06/07/2023,11:41:40,4,2,Utrecht,3.15,Tea,Green tea
4236,06/10/2023,09:15:42,6,2,Utrecht,3.0,Bakery,Scone
4237,06/11/2023,16:34:02,2,3,Eindhoven,3.5,Coffee,Milk coffee
4238,06/11/2023,13:58:00,3,1,Alkmaar,3.75,Bakery,Sandwich
4239,06/11/2023,08:40:32,3,2,Utrecht,4.5,Chocolate,Hot chocolate
